id,text
5187,Well maybe it was all of your questions.
5188,"The sheer volume, it was like flying with the Riddler!"
5189, Was that another question?
5190,Did you do it on our invitations?!
5191,"So, just the ones gave back to us and we had framed!  "
5192,That?s the magic story you use when you wanna have sex!
5193,Jenny! That is so Jenny!
5194,"You know me sir. Oh ah, I do have a question for ya. Do you know how I get around the office computer network so I can access the really good Internet porn? Mr."
5195,What?s funny about that?
5196,"Hey that?s okay. So, where do you want to go?"
5197,The Hard Rock Cafe?
5198,Again?!
5199,You like the Purple Rain display!  Hey Bob.
5200,"Yeah, he thinks that?s my name."
5201,"Oh it?s been going on way to long now. Y?know, I mean the first time he said it we were just passing each other in the hallway, so I didn?t say anything. And then the next time he said, ""Hey Toby, do you want a donut?"" And I-I wanted a donut. And now it?s five years later, the donut?s gone and I?m still Toby."
5202,"No! That would be so awkward! Look?Besides, we work in different departments. He?s on the sixth floor y?know? So he calls me Toby once in a while. What?s the big deal? It could be worse, it?s not like he?s calling me Muriel. "
5203,Shh! It is a family name!
5204,Hey Bob.
5205,"If I see him, I?ll ask."
5206,Yeah! Mr.
5207,We?re on a semi-first name basis. Mr.
5208,"Bob? Ooh, working here with us? Everyday? Yeah, I don?t know if he has what it takes. Mr."
5209,But this is eleven. It?s almost twice as hard up here. Mr.
5210,I think it?s best sir. Mr.
5211,"Y?know what you should do, just toss ?em in the shedder and claim you never got ?em. Mr."
5212,What does a guy have to do to be taken seriously around here?!
5213,"Sure, what?s up?"
5214,Hey Bobby.
5215,"Uhh yeah. Yeah, it?s  right, right down there.  Right there, yeah. Can I ask you why?"
5216,"Okay Bob listen uhh, I?m the reason you didn?t get the job up here."
5217,Bob!
5218,Well that puts me in a difficult position.
5219, Bob. Bob! Bob!!!  What the hell are you doing?!
5220,You?re an actor!
5221," Monica! Can I talk to you for a second? Listen, I appreciate you getting me the costume?"
5222,The Velveteen Rabbit was brown and white!
5223,No bunny at all!! Always no bunny at all!!!
5224,How is that me?
5225,When have I ever done that?!
5226,Wow! I don?t have the worst costume anymore!
5227,Oh! Hi!
5228,Joey?s gonna be thrilled! He was hoping you?d come by as a slutty nurse.
5229,"You?d think that would embarrass me, but you see I?m maxed out."
5230, Marry her. 
5231,Howdy doody.
5232,"Oh relax man, relax. You?re looking a little flushed."
5233,What question?
5234,There?s no question.
5235, You picked Ross?!
5236,I cannot believe you didn?t pick me.
5237,Oh really?! You think you?re stronger? Why don?t you prove it? 
5238, You?re going down.
5239,That means nothing to me.  Come on!
5240,And dignity.
5241,Nope! I can do this all day.
5242,"God, I?m exhausted."
5243,No way! If anything you?ve gotta let me win! My wife thinks I?m a wimp!
5244,You?re Spudnik.
5245,Fine.  Oh no!
5246,"Listen, I?ve got a secret for ya. I let him win."
5247,"No, I let him win?Ross!"
5248,Would you tell her I let you win please?
5249,I am strong! I?ll show you! 
5250,Oh what?s the matter? Are you scared?
5251,Hey. 
5252,"Y?know uh, I didn?t actually do this."
5253,"No, it wasn?t you."
5254,I got a maid. Yay!
5255,"Uh honey, I know you don?t like to relinquish control?"
5256,"Look, she?s really nice. Okay? And she mentioned that she adored the way that you arranged the sponges."
5257,"Yes, I distinctly remember ?cause I thought it was a joke. Now just give her a chance, okay?"
5258,What?s the matter?
5259,See? I told you.
5260, What?
5261,So she stole your pants and then she came back and wore them in front of you?
5262,She must?ve been planning this for years!
5263,"Honey, isn?t it possible that the company that sold the jeans made more than just the one pair?"
5264,"So, shouldn?t we go give her the benefit of the doubt before we go?snooping around her crotch?"
5265,"Out of curiosity, what is your secret ingredient?"
5266, Hi!
5267,How come?
5268,To see her pants?
5269,Are you sure? Did you see the stain?
5270,"God! She is not stealing from us! Okay, will you let this go?"
5271,Oh dear God!
5272,And yet you don?t recognize that you?re crazy.
5273,Here?s another plan?No!
5274,Why?
5275,I fear a jury will see it the same way!
5276,You see that?
5277,All right. Yes. Okay. I get your point. But if it?s not your bra will you just let the woman clean the apartment?!
5278,You need new clothes.
5279,I?m leaning. This is where I lean.
5280,Brenda a bee!
5281,Yes! It?s flown into your blouse and you?d better undo your buttons lest it sting you!
5282,You do?
5283,I totally understand.  Can I just see your bra?
5284,Her what?!!
5285,You had a bachelorette party?!
5286,"I thought we weren?t gonna have bachelor/bachelorette parties! Y?know, we agreed that it was a silly tradition."
5287,You went home with the waitress.
5288,I can?t believe you didn?t tell me! You know that the two pillars of marriage are openness and honesty!
5289,My God! You must be good in bed!
5290,She?s okay with Rachel and the baby?
5291,"Well, you have to honest with her! Otherwise you may think that you?re going down the same path, but you?re really going down different ones."
5292,What?
5293,Honey! That?s crazy! I don?t want you to get me a stripper?
5294,"Look, I appreciate it, but uh, it?s a little creepy. Y?know? I?m not a bachelor anymore."
5295,All right fine! But I?m only doing this for you!
5296,And Joey.
5297,"Ah, no-no-no just Ross. Ross and Joey is embarrassing enough."
5298,I
5299,What are you doing?
5300,Okay. I can?t believe tomorrow?s the big day.
5301,"You?re right, this is more fun. "
5302,Hi. 
5303,That?s me.
5304,"Yeah, yeah right over there."
5305,That was weird.
5306,So she?s a?
5307,I can?t believe there is a naked hooker in there!
5308,"Could be. I mean technically she did strip, we just, we just missed it.  Ma?am, are you also a stripper?"
5309,"That is funny, maybe for my birthday she?ll murder someone."
5310,"Oh actually, I?d rather you?Yeah, go ahead. We?re gonna have to burn that room down anyway."
5311,Why would she do that?
5312,This is the worst bachelor party ever!
5313, In a minute? What?s gonna happen in a minute?!
5314,Why me?!
5315,Which is why you should do it.
5316,You do it!
5317,"All right Rock, Paper, Scissors who has to tell the whore to leave!  What?"
5318,I don?t think we?ve actually done this before!
5319,Well we?we still hang out.
5320,"Well y?know, things are different. I?m?I?m married now."
5321,"Yeah, I miss that too. I tell you what; from now on we?ll make time to hang out with each other."
5322,"Her ass print is still on your grandmother?s quilt, do you really want to talk about smoking?"
5323,Monica! Wait!
5324, Carry on. 
5325,Could you not narrate?
5326,I have no idea.
5327,Yeah! I?m just pretending to watch the game so I don?t have to help out with stuff.
5328,Nope! Every once and a while I just scream stuff at the TV. 
5329,Yeah! Anderson just scored again!  There?s no Anderson.
5330,"Oh hey. I?d shake your hand but uh; I?m really into the game. Plus, I think it?d be better for my ego if we didn?t stand right next to each other."
5331,"I?m watching the game, but I?m not deaf!"
5332," Y?know, it?s been a while since we?ve screamed something. Maybe we should."
5333,Oh come on!
5334,Good game!
5335,Yeah. Solid effort. Solid effort.
5336, Detroit.
5337,Everybody at my school heard it! You were the hermaphrodite cheerleader from Long Island?!
5338,I?m sorry. When you were in high school you made out with a 50-year-old woman?
5339,Did she look 16?
5340,"Well, she probably wasn?t familiar with the process having spent most of her life sitting for oil paintings!"
5341,"Yes, I believe we can expect a call from the President any moment now."
5342,New haircut?  Necklace?  Dress?  Boots?  Boots!
5343,Oh my God!
5344,I?m gonna miss being able to afford food.
5345,She had a point. 
5346,"Yeah well, too bad we?re gonna have to return them."
5347,I have you.
5348,Hey-hey.
5349,You can wear them with shorts on a street corner and earn the money to pay for them. 
5350, Hey!
5351, I don?t think you did a very thorough job!
5352, What?s wrong?
5353,"Oh don?t forget, my office holiday party is tonight. "
5354,"Now sweetie, I know you don?t like my office parties, but you can wear your new boots. See? Every cloud has a?supple leather lining."
5355,Why not?
5356,Do you think I work at some kind of boot pricing company?
5357,"You said that you paid all that money because those boots go with skirts, dresses, and pants!"
5358,Okay.
5359,"Y?know, that party wasn?t bad."
5360,"I don?t see any uh, cabs. Maybe we should just walk?"
5361,"What honey, it?s like fifteen blocks to the subway. Let?s go."
5362,What?s going on?
5363,What?
5364,So I was right. This is what it feels like to be right.  It?s oddly unsettling.
5365,Hop on.
5366,"Honey, I know you?re in pain right now, but I?m a little turned on."
5367,"Okay, ten blocks down. Five to go."
5368,Oh I?m sorry! Do you need a break?
5369,I can see it from right here. It?ll cost you one husband.
5370, I don?t have your boots.
5371,"Well, why don?t you check in one of my saddlebags while I chew on a bale of hay!"
5372,"Honey, are you seriously ever gonna wear the boots again?"
5373,Y?know what? You can say goodbye to the tan ones.
5374,Okay. 
5375,"Honey, you remember my boss Doug right?"
5376,"I didn?t know you and Carol were getting divorced, I?m sorry."
5377,No.
5378,"Oh yeah. Boy, urine cuts right through an ice sculpture doesn?t it?"
5379,"Oh uh, as it turns out, we can?t do it. Monica has to work."
5380,Oh uh well tomorrow?s no good for her either.
5381,It?s the semi-finals?of her?botchy ball tournament.
5382,Well now-now you?re just talking crazy.
5383,Because uh?we-we?we split up. Monica and I split up. Hold me.
5384,Y?know what would really help me through this tough time is choking something. Can I choke ya?
5385,"Oh no-no-no, Monica would freak.  But to hell with that bitch."
5386,"Oh that?s all right sir, and that?s just one girl."
5387,It?s a hand. It?s a thing you use as a Jack and Coke holder.
5388,Oh no-no-no!
5389,Hi honey I?m home.
5390,"It was awful. To get out of going to dinner with Doug I told him that you and I split up. So then he took me to all these strip clubs and sleazy bars, and then when I wouldn?t give him my wedding ring, he threw a soda can at a bird!"
5391,"Y?know what the worse part was? I got to see what my life would be like without you. It was like It?s a Wonderful Life with lap dances. Please promise that you will never leave me, that we will grow old together, and be with each other for the rest of our lives."
5392,"Ooh, I don?t know if we?re there yet."
5393,Oh my goodness! Where did you hide it?
5394,Pheebs you didn?t have to get us anything for our wedding you already sang?
5395,"Oh, okay."
5396,I kinda like it here.
5397,Well what did it do?
5398,A vending machine?
5399,Who cares? It?s a stupid game.
5400,I don?t suck. It?s sucks. You suck.
5401,Why do you want to play this game so bad?
5402,You are not going to believe what I did today!
5403,I got good. I played this game all day and now I rule at it! They should change the name of it to Ms. Chandler.  Although I-I hope they don?t.
